,path,filename,subfolder,ichan,mean,max,min,std,1%,50%,99%,del3,del4,del5,del8,del10,del12
55,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,56,-0.0430339075891301,-0.0388311892747879,-0.047211065888404846,0.001257890905171246,-0.04651354029774666,-0.04302499070763588,-0.03954558774828911,0.0018276008293441174,0.0025049388554966756,0.003063553381222949,0.004240881698326449,0.004765563974881586,0.005166702848594324
56,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,57,4.786326202266267e-06,0.005750089883804321,-0.005733774974942207,0.002179837321654218,-0.004754569292999804,-9.774871614354197e-06,0.004782798262313007,0.003057382168808048,0.003972520254476747,0.004710308900849818,0.006252044637825564,0.006937612282512578,0.007461300054583789
57,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,58,-2.0437764462825925e-05,0.009970510378479958,-0.010299762710928917,0.003061529644158738,-0.00862024155445397,-1.6151564523170236e-05,0.008427833560854171,0.004454324476322356,0.006102922954967886,0.007460412183157905,0.01031046001927198,0.011573908296569799,0.012536791973453714
58,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,59,-0.17585880282975977,0.803107500076294,-0.9423294067382812,0.6009746874571106,-0.939693118929863,-0.27198606729507446,0.8009234666824341,0.26855196399195025,0.42483305471072885,0.561128454048402,0.8561861716804169,0.9868966191530879,1.08517328904671
59,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,60,-3.3413409617900847,-3.0851266384124756,-3.5660440921783447,0.16796109965225714,-3.56339955329895,-3.3539704084396362,-3.0857622623443604,0.07627024895128423,0.12042441622104653,0.1584529457035652,0.23932260064467106,0.27468553433827914,0.30118006554087756
60,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,61,89.60597250480652,89.62287139892578,89.59152221679688,0.01070566583829293,89.5916976928711,89.60494995117188,89.6228256225586,0.005029054335181244,0.007934250846735574,0.01043415818338042,0.01573835262285869,0.018049469212087853,0.01977582530025649
61,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,62,-0.015530677958047454,0.8029992580413818,-0.9406973123550415,0.6155697852143939,-0.9388348436355591,0.02100274618715048,0.8016645908355713,0.2784328653608525,0.439641464925628,0.578310164651259,0.8726337130244746,1.001005342640885,1.0969886990116078
62,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,63,-3.2926549973249437,-3.0843961238861084,-3.5644614696502686,0.16478456814587922,-3.563399865627289,-3.2621017694473267,-3.085691452026367,0.07394195478487353,0.1170054636035669,0.15452060374064672,0.23559909022525752,0.2714955815332584,0.29849437768557985
63,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,64,89.6088065486908,89.62288665771484,89.5916519165039,0.010380799996819644,89.59170532226562,89.60977935791016,89.62284851074219,0.004842556854751303,0.007641533650954762,0.010075616214150776,0.01533598289302954,0.01766759613060906,0.0194224951504301
64,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,65,-0.01518635101693726,0.8036012053489685,-0.9403976798057556,0.616788697678455,-0.9390571522712707,0.021670451387763023,0.8016349077224731,0.2784811388769124,0.43971768810887246,0.5784104296289033,0.8727850065777893,1.0011788927260064,1.0971788902863
65,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,66,-3.3297934733986856,-3.0854780673980713,-3.565760850906372,0.16990291752693096,-3.564060926437378,-3.3330072164535522,-3.0857672691345215,0.07697663806787176,0.12153569054413964,0.15985054555338132,0.24111817739321378,0.2765255298833932,0.3029740417552141
66,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,67,89.60628256874084,89.62288665771484,89.5914306640625,0.010379515601080384,89.5916365814209,89.60572814941406,89.62283325195312,0.004968588266212771,0.007850795692679142,0.01033329834239669,0.015617515426205408,0.01793168137819634,0.01966734895559118
67,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,68,11.321902589611616,92.15966796875,-92.19245910644531,63.60723078804758,-92.1192855834961,21.60744857788086,92.12591552734375,28.364317036523346,44.870643551767074,59.26609186637779,90.42993264632574,104.23550128559219,114.61543141427295
68,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,69,-14.513302818965911,-14.143007278442383,-14.857404708862305,0.25056620468793306,-14.85232551574707,-14.524526596069336,-14.143543243408203,0.11404531911850943,0.1800532595268986,0.2368151532539609,0.3572112687191521,0.4096664814121579,0.44884936916006457
69,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,70,-118.14157998752594,-26.15468978881836,-210.5078582763672,65.74483864379347,-210.47410583496094,-117.86125946044922,-26.18844223022461,29.66517119885691,46.83794106729446,61.60392137582214,92.92320937843687,106.56865438247146,116.76150103134225
70,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
71,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,72,-175.74569396362304,-174.98507690429688,-176.26890563964844,0.3459384943941797,-176.24244705200195,-175.78687286376953,-175.0568832397461,0.19578020566562254,0.2994043549836558,0.39213854504300333,0.5980600190534708,0.6908995676171734,0.7614547630249099
72,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,73,-175.68731409378051,-174.6500701904297,-176.27346801757812,0.36329555094282434,-176.23718322753905,-175.6681900024414,-174.83198348999022,0.21063551365976355,0.3308260830225171,0.43941921904666675,0.6896614204654096,0.809755652110266,0.9047160907736466
73,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,74,-175.64093946914673,-174.86834716796875,-176.2532501220703,0.3606130123067792,-176.24015823364257,-175.59552001953125,-174.91177154541015,0.22274908019446255,0.330530172156818,0.42513191562064534,0.6379323240337691,0.7367026650753307,0.8130243928783464
74,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,75,0.13113155948221683,0.1611606925725937,0.10450083017349243,0.012313778179641743,0.10765568673610687,0.1297588348388672,0.15653775870800019,0.009447349904858298,0.013228653744057161,0.016579198683006998,0.024573492245106767,0.028576844227097345,0.03178957920486332
75,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,76,0.13331726843453945,0.1747133880853653,0.10931073874235153,0.01227989826992198,0.11238453522324562,0.13434285670518875,0.16046408355236053,0.009117569468198593,0.013710443520859062,0.017875106098697077,0.027704983478038934,0.03253650378259896,0.036384630646268845
76,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,77,0.13455909808315336,0.16720855236053467,0.09630978852510452,0.012891978524561356,0.11046033315360546,0.13631760329008102,0.16266702085733412,0.011592157516103383,0.016693793260467157,0.021030469148690598,0.030850673131872033,0.03571875979953302,0.03968060553914229
77,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,78,0.007473419466731138,0.00917870458215475,0.0058870986104011536,0.0006658878236499794,0.006088888375088573,0.007400477072224021,0.00893893590196967,0.0006110830881021622,0.0008379531278868737,0.0010308254036405123,0.001467394413575502,0.00168202391103543,0.0018570618301950767
78,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,79,0.007602625225344673,0.011059033684432507,0.006245049647986889,0.0006786608119011205,0.006433437191881239,0.007589405635371804,0.009393396526575086,0.0006699824753376612,0.0010221542158826067,0.0013448289825765806,0.0020912070822412484,0.002442535255956196,0.002716110936104262
79,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,80,0.00764869356486015,0.009790432639420033,0.005249055102467537,0.0007251000470438587,0.00595123182516545,0.00771734700538218,0.009426713939756151,0.0007982204299221894,0.0011423717882727842,0.0014292822781254591,0.002048775174238851,0.002341239279300995,0.0025770905794109374
80,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,81,105781.71606640625,111722.09375,103732.4140625,2078.5126635284446,103757.503125,104948.83203125,111386.50109375,751.8576445156414,1357.481929121883,1935.0541346339187,3293.3031739051025,3931.9794904980768,4425.179902147235
81,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
82,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
83,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
84,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,85,8461.612409228515,9175.6455078125,8215.875,249.92332406273175,8219.246728515625,8360.87109375,9142.244140625,90.31786273090029,163.06925576728284,232.45085686575266,395.6122627224433,472.3340734432508,531.5804047176355
85,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
86,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,87,0.07998430910818279,0.08220339566469193,0.07920953631401062,0.0007815896300956918,0.07921911597251892,0.07967260852456093,0.08207985758781433,0.0002817329514393471,0.0005086699499656814,0.0007250953907591523,0.0012340527890310636,0.0014733749067227261,0.0016581849018575557
87,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,88,0.07998430910818279,0.08220339566469193,0.07920953631401062,0.0007815896300956918,0.07921911597251892,0.07967260852456093,0.08207985758781433,0.0002817329514393471,0.0005086699499656814,0.0007250953907591523,0.0012340527890310636,0.0014733749067227261,0.0016581849018575557
88,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
89,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,90,6653996.89265,6838650.5,6589544.0,65027.139819725715,6590327.975,6628061.0,6828328.535,23441.819152845175,42324.29651790097,60332.15118039541,102680.36506818865,122593.3563371979,137970.62215383587
90,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,91,-6533295.6631,-6471031.0,-6711681.5,62813.87933147325,-6701622.625,-6508252.0,-6471794.875,22646.07908682338,40887.58470445825,58284.156967553026,99194.84715911522,118431.88555587608,133287.16515478995
91,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,92,105781.71606640625,111722.09375,103732.4140625,2078.5126635284446,103757.503125,104948.83203125,111386.50109375,751.8576445156414,1357.481929121883,1935.0541346339187,3293.3031739051025,3931.9794904980768,4425.179902147235
92,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,93,105781.71606640625,111722.09375,103732.4140625,2078.5126635284446,103757.503125,104948.83203125,111386.50109375,751.8576445156414,1357.481929121883,1935.0541346339187,3293.3031739051025,3931.9794904980768,4425.179902147235
93,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
94,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,95,-0.7580156909555197,-0.7557966113090515,-0.7587904930114746,0.0007815894066813861,-0.7587808984518051,-0.7583273947238922,-0.7559201717376709,0.0002817350548187804,0.0005086737476255066,0.0007251008042215262,0.0012340620022993122,0.0014733859067369614,0.0016581972816377742
95,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,96,-9991535.51115,-9990802.0,-9991783.0,252.67082103572554,-9991780.0,-9991637.0,-9990857.0,92.31563443322887,166.6762404195027,237.59251688722648,404.36294569548795,482.78179239317757,543.3386135364314
96,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,97,-1.358033559447527,-1.3541676998138428,-1.3593820333480835,0.0013606119854233795,-1.3593654644489288,-1.3585759401321411,-1.3543872797489167,0.000490687572232307,0.0008859383382065054,0.0012628813744033835,0.0021493203544794524,0.002566141987560231,0.002888021154955021
97,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,98,1.3551316181123256,1.3564777374267578,1.3512712717056274,0.0013582627222079695,1.351492166519165,1.3556731343269348,1.3564611685276031,0.0004899471826717727,0.0008846015619480381,0.00126097583564774,0.0021460772840559226,0.002562269982549396,0.002883663472317976
98,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
99,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,100,1.4311699867248535,1.4311699867248535,1.4311699867248535,0.0,1.4311699867248535,1.4311699867248535,1.4311699867248535,,,,,,
100,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
101,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
102,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
103,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
104,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
105,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
106,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,107,0.0034953586553689094,0.009118561632931232,0.0011083800345659256,0.0021404733648943694,0.0011432450264692307,0.002858938416466117,0.008690702775493263,0.000753987904468193,0.001360975964330722,0.00194002006041959,0.003301753951786615,0.003942069143174003,0.004436535131326039
107,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
108,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
109,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,110,-112534.262446875,-110354.1171875,-118857.671875,2211.6728879791517,-118496.681875,-111648.22265625,-110380.505,800.2151334497651,1444.7915652539643,2059.5116826618732,3505.1196965547138,4184.873979352352,4709.795732963782
110,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,111,8461.652010644531,9175.9833984375,8215.921875,249.96027904426583,8219.24990234375,8360.91650390625,9142.270625,90.34524834970952,163.1187006095645,232.52133916422082,395.7322178043683,472.4772916339256,531.7415872112185
111,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
112,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,113,-112534.262446875,-110354.1171875,-118857.671875,2211.6728879791517,-118496.681875,-111648.22265625,-110380.505,800.2151334497651,1444.7915652539643,2059.5116826618732,3505.1196965547138,4184.873979352352,4709.795732963782
113,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
114,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
115,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
116,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
117,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
118,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,119,43.479864312410356,77.44864654541016,10.334495544433594,21.482237647192356,10.367044448852539,44.28790283203125,76.97935836791991,15.57648753930536,22.44105130709729,27.93806039778826,38.808588955743446,43.30171547057119,46.58255103594111
119,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,120,-133.25616667627023,630.7125244140625,-882.1849365234375,529.7284910049029,-872.9262084960938,-134.69345092773438,612.1119995117188,240.5263668782638,379.7638557841415,499.487000922876,753.4250114600674,864.0628125789792,946.7068113668453
120,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,121,-1581.2639558071949,13221.4072265625,-13152.2490234375,9091.783796699843,-13133.333984375,-3041.7288818359375,13200.628554687499,4057.8362677754994,6419.252913029239,8478.684563955218,12937.024357478906,14912.067051069742,16397.03342198219
121,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,122,-26.912778072451427,156.53936767578125,-179.5433349609375,116.08994662047539,-179.05653381347656,-41.068593978881836,156.21780975341795,51.95563901852842,82.04023704147617,108.23584658856453,164.9202969950013,190.05168164951274,208.95928230068162
